Batch ID,Game ID,Tried,Completed
6b612ae2bd466c360ca74330aba4da11,Sudoku #1,2,2
6b612ae2bd466c360ca74330aba4da11,Sudoku #1,2,2
6b612ae2bd466c360ca74330aba4da11,Sudoku #1,2,0
6b612ae2bd466c360ca74330aba4da11,Sudoku #1,12,9
6b612ae2bd466c360ca74330aba4da11,Sudoku #1,2,2
6b612ae2bd466c360ca74330aba4da11,Sudoku #1,2,2
6b612ae2bd466c360ca74330aba4da11,Sudoku #1,11,8
6b612ae2bd466c360ca74330aba4da11,Sudoku #1,3,3
96d1513e50ce3acf3d80c5f70b0e5af4,Sudoku #1,2,0
96d1513e50ce3acf3d80c5f70b0e5af4,Sudoku #1,2,0
96d1513e50ce3acf3d80c5f70b0e5af4,Sudoku #1,11,8
96d1513e50ce3acf3d80c5f70b0e5af4,Sudoku #1,11,11
96d1513e50ce3acf3d80c5f70b0e5af4,Sudoku #1,11,0
dae8092bde29370f0029d0e92ed03c7a,Sudoku #1,5,0
dae8092bde29370f0029d0e92ed03c7a,Sudoku #1,12,8
dae8092bde29370f0029d0e92ed03c7a,Sudoku #1,4,0
dae8092bde29370f0029d0e92ed03c7a,Sudoku #1,11,9
dae8092bde29370f0029d0e92ed03c7a,Sudoku #1,6,0
dae8092bde29370f0029d0e92ed03c7a,Sudoku #1,6,0
dae8092bde29370f0029d0e92ed03c7a,Sudoku #1,12,9
dae8092bde29370f0029d0e92ed03c7a,Sudoku #1,3,3
dae8092bde29370f0029d0e92ed03c7a,Sudoku #1,2,0
e7c107540c4a6aaf47b369c40c137cf0,Sudoku #1,11,9
e7c107540c4a6aaf47b369c40c137cf0,Sudoku #1,12,8
e7c107540c4a6aaf47b369c40c137cf0,Sudoku #1,12,6
04a242568140a8fa1535c5339078fddd,Sudoku #1,2,2
04a242568140a8fa1535c5339078fddd,Sudoku #1,12,0
04a242568140a8fa1535c5339078fddd,Sudoku #1,4,0
04a242568140a8fa1535c5339078fddd,Sudoku #1,4,4
04a242568140a8fa1535c5339078fddd,Sudoku #1,12,8
04a242568140a8fa1535c5339078fddd,Sudoku #1,12,10
112c4bf24834bddba3ea86ffd32cf9f1,Sudoku #4,4,0
112c4bf24834bddba3ea86ffd32cf9f1,Sudoku #1,12,12
112c4bf24834bddba3ea86ffd32cf9f1,Sudoku #1,11,11
112c4bf24834bddba3ea86ffd32cf9f1,Sudoku #1,3,0
112c4bf24834bddba3ea86ffd32cf9f1,Sudoku #3,5,0
112c4bf24834bddba3ea86ffd32cf9f1,Sudoku #1,12,9
112c4bf24834bddba3ea86ffd32cf9f1,Sudoku #1,11,9
112c4bf24834bddba3ea86ffd32cf9f1,Sudoku #1,2,2
11805b0782212bd52b55ce259b207141,Sudoku #1,3,3
11805b0782212bd52b55ce259b207141,Sudoku #1,12,12
11805b0782212bd52b55ce259b207141,Sudoku #1,4,0
11805b0782212bd52b55ce259b207141,Sudoku #1,3,0
11805b0782212bd52b55ce259b207141,Sudoku #1,11,11
11805b0782212bd52b55ce259b207141,Sudoku #1,4,0
11805b0782212bd52b55ce259b207141,Sudoku #1,4,0
11805b0782212bd52b55ce259b207141,Sudoku #1,4,0
11805b0782212bd52b55ce259b207141,Sudoku #1,4,0
11805b0782212bd52b55ce259b207141,Sudoku #1,2,2
11805b0782212bd52b55ce259b207141,Sudoku #1,3,0
11805b0782212bd52b55ce259b207141,Sudoku #1,2,0
11805b0782212bd52b55ce259b207141,Sudoku #1,3,0
11805b0782212bd52b55ce259b207141,Sudoku #11,2,2
11805b0782212bd52b55ce259b207141,Sudoku #1,3,0
11805b0782212bd52b55ce259b207141,Sudoku #1,2,0
11805b0782212bd52b55ce259b207141,Sudoku #1,3,3
11805b0782212bd52b55ce259b207141,Sudoku #1,3,3
11805b0782212bd52b55ce259b207141,Sudoku #4,3,0
efee8ebed849a2c7934015e03c04fb65,Sudoku #1,2,2
efee8ebed849a2c7934015e03c04fb65,Sudoku #1,12,9
efee8ebed849a2c7934015e03c04fb65,Sudoku #1,2,0
efee8ebed849a2c7934015e03c04fb65,Sudoku #1,3,0
efee8ebed849a2c7934015e03c04fb65,Sudoku #1,2,0
efee8ebed849a2c7934015e03c04fb65,Sudoku #1,2,0
efee8ebed849a2c7934015e03c04fb65,Sudoku #1,5,0
efee8ebed849a2c7934015e03c04fb65,Sudoku #1,12,9
efee8ebed849a2c7934015e03c04fb65,Sudoku #1,3,0
efee8ebed849a2c7934015e03c04fb65,Sudoku #1,12,7
efee8ebed849a2c7934015e03c04fb65,Sudoku #4,2,0
efee8ebed849a2c7934015e03c04fb65,Sudoku #1,2,0
efee8ebed849a2c7934015e03c04fb65,Sudoku #1,3,0
b33de615a1f5d34c74f27468db5da94f,Sudoku #4,2,0
b33de615a1f5d34c74f27468db5da94f,Sudoku #1,3,3
b33de615a1f5d34c74f27468db5da94f,Sudoku #1,11,8
b33de615a1f5d34c74f27468db5da94f,Sudoku #1,6,6
b33de615a1f5d34c74f27468db5da94f,Sudoku #1,2,2
b33de615a1f5d34c74f27468db5da94f,Sudoku #3,3,0
b33de615a1f5d34c74f27468db5da94f,Sudoku #4,4,0
b33de615a1f5d34c74f27468db5da94f,Sudoku #1,11,8
b33de615a1f5d34c74f27468db5da94f,Sudoku #1,6,6
c086d1f0a9dd1d228f7d09465cfa11a4,Sudoku #1,2,0
c086d1f0a9dd1d228f7d09465cfa11a4,Sudoku #1,2,0
c086d1f0a9dd1d228f7d09465cfa11a4,Sudoku #1,1,1
c086d1f0a9dd1d228f7d09465cfa11a4,Sudoku #1,1,0
c086d1f0a9dd1d228f7d09465cfa11a4,Sudoku #4,4,0
c086d1f0a9dd1d228f7d09465cfa11a4,Sudoku #1,10,10
c086d1f0a9dd1d228f7d09465cfa11a4,Sudoku #4,2,0
c086d1f0a9dd1d228f7d09465cfa11a4,Sudoku #1,3,3
c086d1f0a9dd1d228f7d09465cfa11a4,Sudoku #1,12,12
c086d1f0a9dd1d228f7d09465cfa11a4,Sudoku #1,12,10
80f8223f500e0526082807f2c35da0c8,Sudoku #1,12,9
80f8223f500e0526082807f2c35da0c8,Sudoku #1,3,3
80f8223f500e0526082807f2c35da0c8,Sudoku #1,12,11
80f8223f500e0526082807f2c35da0c8,Sudoku #4,3,0
80f8223f500e0526082807f2c35da0c8,Sudoku #1,12,10
80f8223f500e0526082807f2c35da0c8,Sudoku #1,1,1
80f8223f500e0526082807f2c35da0c8,Sudoku #1,12,10
de251fb382c20d67fe0c30e806bd1982,Sudoku #1,11,8
de251fb382c20d67fe0c30e806bd1982,Sudoku #4,2,0
de251fb382c20d67fe0c30e806bd1982,Sudoku #1,9,9
de251fb382c20d67fe0c30e806bd1982,Sudoku #1,3,3
de251fb382c20d67fe0c30e806bd1982,Sudoku #1,12,7
de251fb382c20d67fe0c30e806bd1982,Sudoku #4,2,0
de251fb382c20d67fe0c30e806bd1982,Sudoku #1,12,11
de251fb382c20d67fe0c30e806bd1982,Sudoku #4,4,0
de251fb382c20d67fe0c30e806bd1982,Sudoku #4,3,3
de251fb382c20d67fe0c30e806bd1982,Sudoku #1,3,3
de251fb382c20d67fe0c30e806bd1982,Sudoku #1,2,0
70e39612e6257418c5b468ef91264262,Sudoku #1,2,2
70e39612e6257418c5b468ef91264262,Sudoku #1,11,7
70e39612e6257418c5b468ef91264262,Sudoku #1,2,2
70e39612e6257418c5b468ef91264262,Sudoku #3,3,3
70e39612e6257418c5b468ef91264262,Sudoku #1,12,10
70e39612e6257418c5b468ef91264262,Sudoku #1,12,10
70e39612e6257418c5b468ef91264262,Sudoku #4,2,0
70e39612e6257418c5b468ef91264262,Sudoku #4,3,0
70e39612e6257418c5b468ef91264262,Sudoku #1,4,4
70e39612e6257418c5b468ef91264262,Sudoku #1,1,0
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,4,4
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,2,2
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,3,3
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,3,3
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,3,0
5808274c80acf40eac6fb6df41966ec5,Sudoku #5,4,0
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,11,11
5808274c80acf40eac6fb6df41966ec5,Sudoku #24,2,0
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,2,2
5808274c80acf40eac6fb6df41966ec5,Sudoku #4,2,0
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,2,2
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,2,2
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,4,4
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,2,2
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,2,0
5808274c80acf40eac6fb6df41966ec5,Sudoku #3,2,2
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,3,2
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,3,0
5808274c80acf40eac6fb6df41966ec5,Sudoku #4,2,0
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,11,9
5808274c80acf40eac6fb6df41966ec5,Sudoku #22,5,5
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,2,0
5808274c80acf40eac6fb6df41966ec5,Sudoku #1,4,3
f6f5adb3733c529f3c83e5bce6870723,Sudoku #1,10,10
f6f5adb3733c529f3c83e5bce6870723,Sudoku #1,3,3
f6f5adb3733c529f3c83e5bce6870723,Sudoku #1,3,3
f6f5adb3733c529f3c83e5bce6870723,Sudoku #1,11,9
f6f5adb3733c529f3c83e5bce6870723,Sudoku #5,3,0
f6f5adb3733c529f3c83e5bce6870723,Sudoku #1,4,4
f6f5adb3733c529f3c83e5bce6870723,Sudoku #1,2,0
f6f5adb3733c529f3c83e5bce6870723,Sudoku #1,11,11
f6f5adb3733c529f3c83e5bce6870723,Sudoku #1,6,4
f6f5adb3733c529f3c83e5bce6870723,Sudoku #1,4,4
f6f5adb3733c529f3c83e5bce6870723,Sudoku #1,2,2
6f1cfa41d5657d3967e971039cfe6659,Sudoku #1,12,9
6f1cfa41d5657d3967e971039cfe6659,Sudoku #1,3,0
6f1cfa41d5657d3967e971039cfe6659,Sudoku #1,3,2
6f1cfa41d5657d3967e971039cfe6659,Sudoku #1,3,0
6f1cfa41d5657d3967e971039cfe6659,Sudoku #1,12,8
6f1cfa41d5657d3967e971039cfe6659,Sudoku #1,2,0
6f1cfa41d5657d3967e971039cfe6659,Sudoku #1,3,3
6f1cfa41d5657d3967e971039cfe6659,Sudoku #1,5,5
a7e215a5f86bb58a07a56f043cfce2b4,Sudoku #1,2,0
a7e215a5f86bb58a07a56f043cfce2b4,Sudoku #1,2,0
a7e215a5f86bb58a07a56f043cfce2b4,Sudoku #1,12,10
a7e215a5f86bb58a07a56f043cfce2b4,Sudoku #1,3,0
a7e215a5f86bb58a07a56f043cfce2b4,Sudoku #1,12,7
a7e215a5f86bb58a07a56f043cfce2b4,Sudoku #1,12,9
a7e215a5f86bb58a07a56f043cfce2b4,Sudoku #3,2,0
a7e215a5f86bb58a07a56f043cfce2b4,Sudoku #1,2,0
a7e215a5f86bb58a07a56f043cfce2b4,Sudoku #4,3,0
a7e215a5f86bb58a07a56f043cfce2b4,Sudoku #4,4,0
8b4ea659ffeadf96c888ed56844b9298,Sudoku #1,2,2
8b4ea659ffeadf96c888ed56844b9298,Sudoku #1,12,7
8b4ea659ffeadf96c888ed56844b9298,Sudoku #1,2,2
8b4ea659ffeadf96c888ed56844b9298,Sudoku #1,3,0
8b4ea659ffeadf96c888ed56844b9298,Sudoku #1,2,2
8b4ea659ffeadf96c888ed56844b9298,Sudoku #1,12,12
8b4ea659ffeadf96c888ed56844b9298,Sudoku #1,2,2
8b4ea659ffeadf96c888ed56844b9298,Sudoku #1,2,2
8b4ea659ffeadf96c888ed56844b9298,Sudoku #1,2,0
8b4ea659ffeadf96c888ed56844b9298,Sudoku #1,4,4
8b4ea659ffeadf96c888ed56844b9298,Sudoku #1,2,0
8b4ea659ffeadf96c888ed56844b9298,Sudoku #4,12,0
d169a29c21055af7c4db94c67a78f4ba,Sudoku #4,11,0
d169a29c21055af7c4db94c67a78f4ba,Sudoku #1,12,9
d169a29c21055af7c4db94c67a78f4ba,Sudoku #4,3,3
d169a29c21055af7c4db94c67a78f4ba,Sudoku #1,2,0
d169a29c21055af7c4db94c67a78f4ba,Sudoku #2,2,2
d169a29c21055af7c4db94c67a78f4ba,Sudoku #1,3,0
d169a29c21055af7c4db94c67a78f4ba,Sudoku #1,2,0
d169a29c21055af7c4db94c67a78f4ba,Sudoku #1,12,8
d169a29c21055af7c4db94c67a78f4ba,Sudoku #1,3,3
d169a29c21055af7c4db94c67a78f4ba,Sudoku #1,11,11
d169a29c21055af7c4db94c67a78f4ba,Sudoku #1,2,2
d169a29c21055af7c4db94c67a78f4ba,Sudoku #3,2,2
d169a29c21055af7c4db94c67a78f4ba,Sudoku #3,12,0
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #1,2,2
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #4,2,0
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #1,5,5
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #1,2,0
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #1,4,3
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #1,3,0
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #1,12,11
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #1,11,8
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #1,3,2
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #2,2,0
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #1,12,6
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #1,2,2
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #1,3,3
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #1,3,0
e149dc3b0a2143d67abf0f29b2c7d42f,Sudoku #4,1,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,3,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,2,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,4,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,4,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,3,3
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,2,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #5,1,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,12,9
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,2,2
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,2,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #4,2,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,12,12
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,12,9
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,1,1
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,2,2
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,2,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,2,2
23182ef530f5e6dac8a77c0e5c264433,Sudoku #4,2,2
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,3,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,4,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #3,4,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,2,2
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,7,7
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,2,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #4,2,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,2,2
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,5,5
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,2,0
23182ef530f5e6dac8a77c0e5c264433,Sudoku #1,4,4
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,8,7
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,4,0
8a956e7bc0118613d1c00d0a2602b784,Sudoku #4,3,0
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,2,0
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,3,3
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,12,9
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,3,3
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,6,6
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,1,1
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,2,2
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,12,5
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,12,11
8a956e7bc0118613d1c00d0a2602b784,Sudoku #2,2,2
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,3,0
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,4,4
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,3,3
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,2,2
8a956e7bc0118613d1c00d0a2602b784,Sudoku #1,2,2
bc4cac67b14094d07a02601c9faebe18,Sudoku #1,2,2
bc4cac67b14094d07a02601c9faebe18,Sudoku #1,10,7
bc4cac67b14094d07a02601c9faebe18,Sudoku #1,12,7
bc4cac67b14094d07a02601c9faebe18,Sudoku #4,2,0
bc4cac67b14094d07a02601c9faebe18,Sudoku #1,7,0
177cd549374863ca9000bd6fc058191c,Sudoku #1,2,0
177cd549374863ca9000bd6fc058191c,Sudoku #1,12,11
177cd549374863ca9000bd6fc058191c,Sudoku #1,12,12
177cd549374863ca9000bd6fc058191c,Sudoku #1,5,5
177cd549374863ca9000bd6fc058191c,Sudoku #3,3,3
e4011c8943463d1a2fc5312ca20dcc9f,Sudoku #1,12,0
e4011c8943463d1a2fc5312ca20dcc9f,Sudoku #1,2,0
e4011c8943463d1a2fc5312ca20dcc9f,Sudoku #1,2,2
e4011c8943463d1a2fc5312ca20dcc9f,Sudoku #1,9,0
e4011c8943463d1a2fc5312ca20dcc9f,Sudoku #1,11,0
e4011c8943463d1a2fc5312ca20dcc9f,Sudoku #1,2,0
e4011c8943463d1a2fc5312ca20dcc9f,Sudoku #4,11,0
e4011c8943463d1a2fc5312ca20dcc9f,Sudoku #1,2,0
e4011c8943463d1a2fc5312ca20dcc9f,Sudoku #1,3,0
e4011c8943463d1a2fc5312ca20dcc9f,Sudoku #1,11,0
8baceb1c043d5bde9553edd544d8dce2,Sudoku #1,9,6
8baceb1c043d5bde9553edd544d8dce2,Sudoku #4,5,5
8baceb1c043d5bde9553edd544d8dce2,Sudoku #1,4,2
8baceb1c043d5bde9553edd544d8dce2,Sudoku #4,4,0
8baceb1c043d5bde9553edd544d8dce2,Sudoku #1,1,0
8baceb1c043d5bde9553edd544d8dce2,Sudoku #1,3,3
8baceb1c043d5bde9553edd544d8dce2,Sudoku #1,12,0
8baceb1c043d5bde9553edd544d8dce2,Sudoku #1,11,10
8baceb1c043d5bde9553edd544d8dce2,Sudoku #4,11,0
8baceb1c043d5bde9553edd544d8dce2,Sudoku #1,5,0
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #4,11,0
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #4,3,3
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #4,4,0
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #1,12,8
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #1,4,4
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #1,12,12
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #1,2,2
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #1,3,2
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #4,2,0
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #1,12,6
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #1,5,5
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #3,9,9
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #1,11,6
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #1,3,0
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #4,6,6
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #1,3,3
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #4,5,0
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #4,2,2
0a6b44b0cdad11db48ce9b2dc04b084f,Sudoku #4,5,0
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,5,5
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,3,2
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,4,4
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,12,8
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,3,0
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,4,4
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #4,2,2
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,5,3
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,2,2
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,1,0
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,4,3
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #4,2,0
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,11,9
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,4,0
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #4,2,2
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #4,4,4
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #4,3,3
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,2,2
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,2,2
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,4,0
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,2,0
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,3,3
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,12,11
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,2,2
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,2,0
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,3,3
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #3,2,0
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,11,9
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,7,4
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,4,4
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,7,7
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,3,3
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,2,0
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,3,3
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,4,3
a9b0992b5b6c706e20f01629ac88fe55,Sudoku #1,2,2
8c49622b070a926c221ed218e034a811,Sudoku #1,4,4
8c49622b070a926c221ed218e034a811,Sudoku #1,2,2
8c49622b070a926c221ed218e034a811,Sudoku #1,12,10
8c49622b070a926c221ed218e034a811,Sudoku #4,2,0
8c49622b070a926c221ed218e034a811,Sudoku #1,2,0
8c49622b070a926c221ed218e034a811,Sudoku #1,5,0
8c49622b070a926c221ed218e034a811,Sudoku #2,2,2
8c49622b070a926c221ed218e034a811,Sudoku #5,2,0
8c49622b070a926c221ed218e034a811,Sudoku #1,1,1
8c49622b070a926c221ed218e034a811,Sudoku #1,4,4
8c49622b070a926c221ed218e034a811,Sudoku #1,2,0
8c49622b070a926c221ed218e034a811,Sudoku #1,12,7
8c49622b070a926c221ed218e034a811,Sudoku #1,4,4
8c49622b070a926c221ed218e034a811,Sudoku #4,5,5
8c49622b070a926c221ed218e034a811,Sudoku #1,3,3
8c49622b070a926c221ed218e034a811,Sudoku #1,6,6
8c49622b070a926c221ed218e034a811,Sudoku #1,2,2
8c49622b070a926c221ed218e034a811,Sudoku #1,5,0
8c49622b070a926c221ed218e034a811,Sudoku #3,2,2
8c49622b070a926c221ed218e034a811,Sudoku #1,4,3
8c49622b070a926c221ed218e034a811,Sudoku #1,4,4
8c49622b070a926c221ed218e034a811,Sudoku #1,3,3
8c49622b070a926c221ed218e034a811,Sudoku #1,2,2
8c49622b070a926c221ed218e034a811,Sudoku #1,6,6
8c49622b070a926c221ed218e034a811,Sudoku #1,12,12
8c49622b070a926c221ed218e034a811,Sudoku #3,8,8
8c49622b070a926c221ed218e034a811,Sudoku #1,2,0
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,3,2
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,2,1
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,2,0
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,12,7
ff88b348fe87d7b1028212ee085abb87,Sudoku #5,2,0
ff88b348fe87d7b1028212ee085abb87,Sudoku #4,3,3
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,2,0
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,4,3
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,12,12
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,2,0
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,12,9
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,2,2
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,10,4
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,12,12
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,5,4
ff88b348fe87d7b1028212ee085abb87,Sudoku #1,1,1
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #1,12,12
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #1,3,3
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #1,11,8
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #1,2,0
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #1,2,2
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #4,2,2
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #1,3,3
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #1,3,3
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #3,5,5
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #4,3,3
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #1,12,8
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #4,4,4
88dfd56eddf57faa3f414a4c73e8f0cd,Sudoku #1,2,2
29b5cac64965075d141a330e6068ab15,Sudoku #3,6,6
29b5cac64965075d141a330e6068ab15,Sudoku #1,3,3
29b5cac64965075d141a330e6068ab15,Sudoku #1,5,5
29b5cac64965075d141a330e6068ab15,Sudoku #1,2,2
29b5cac64965075d141a330e6068ab15,Sudoku #1,3,0
29b5cac64965075d141a330e6068ab15,Sudoku #1,12,8
29b5cac64965075d141a330e6068ab15,Sudoku #4,11,9
29b5cac64965075d141a330e6068ab15,Sudoku #3,12,7
29b5cac64965075d141a330e6068ab15,Sudoku #5,2,0
29b5cac64965075d141a330e6068ab15,Sudoku #1,3,3
29b5cac64965075d141a330e6068ab15,Sudoku #1,12,9
29b5cac64965075d141a330e6068ab15,Sudoku #1,3,3
48f6f29dcdeab0658fa175ba85836862,Sudoku #1,6,0
48f6f29dcdeab0658fa175ba85836862,Sudoku #1,2,0
48f6f29dcdeab0658fa175ba85836862,Sudoku #1,3,3
48f6f29dcdeab0658fa175ba85836862,Sudoku #1,2,2
